Analysis,Component name,Id numeric,Result text,Result type,Result value
M-013-AC1,Recuento de enterococos intestinales,243516,0,N,0.000
WMM-LM-CAM,Cloro libre residual,243516,0.34,N,0.340
CLORU-CI-P,Cloruros,243516,13.61,N,13.610
D_CONDUCT,Conductividad a 20 ºC,243516,242,N,241.700
D_OXIDABIL,Oxidabilidad,243516,1.04,N,1.040
D_PH,pH,243516,7.94,N,7.940
D_TURBIDEZ,Turbidez,243516,<0.20,N,0.150
FECHA-AMB,Fecha comienzo de los ensayos,243516,04/02/2026,T,0.000
FECHA-AMB,Fecha fin de los ensayos,243516,05/02/2026,T,0.000
FECHA-MI,Fecha comienzo de los ensayos,243516,04/02/2026,T,0.000
FECHA-MI,Fecha fin de los ensayos,243516,09/02/2026,T,0.000
M-016-AC1,Recuento de E. coli,243516,0,N,0.000
M-016-AC1,Recuento de bacterias coliformes,243516,0,N,0.000
M-030-AC1,Recuento C. perfringens (con esporas),243516,0,N,0.000
M-068-AC1,Microorganismos cultivables a 22 °C,243516,<1,N,1.000
M-068-AC1,Microorganismos cultivables a 22 ºC,243516,0.0,K,0.000
M-068-AC1,P1,243516,0,N,0.000
M-068-AC1,P2,243516,0,N,0.000
M-068-AC1,Recuento,243516,0,K,0.000
M-068-AC1,d,243516,0,N,0.000
NA-CI-P,Sodio,243516,8.41,N,8.406
NTRAT-CI-P,Nitratos,243516,1.88,N,1.880
NTRIT-CI-P,Nitritos,243516,<0.15,N,0.000
OXOANIONES,Bromato,243516,<2.5,N,0.000
OXOANIONES,Clorato,243516,0.090,N,0.090
OXOANIONES,Clorito,243516,<0.025,N,0.000
PE-IL-TEMP,Temperatura del agua,243516,10.2,N,10.200
SULFA-CI-P,Sulfatos,243516,18.8,N,18.750
THM-GCMS,Bromodiclorometano,243516,5.8,N,5.800
THM-GCMS,Bromoformo,243516,<5.0,N,0.000
THM-GCMS,Cloroformo,243516,15.1,N,15.095
THM-GCMS,Dibromoclorometano,243516,<5.0,N,2.600
THM-GCMS,Suma Trihalometanos,243516,23.6,N,23.560
WMM-LM-CAM,Cloro combinado residual,243516,0.14,N,0.140
AMONI-CI-P,Amonio,243516,<0.15,N,0.050
AMONI-CI-P,Amonio,243517,<0.15,N,0.050
CLORU-CI-P,Cloruros,243517,13.62,N,13.620
D_CONDUCT,Conductividad a 20 ºC,243517,243,N,243.400
D_OXIDABIL,Oxidabilidad,243517,1.00,N,1.000
D_PH,pH,243517,7.97,N,7.970
D_TURBIDEZ,Turbidez,243517,<0.20,N,0.160
FECHA-AMB,Fecha comienzo de los ensayos,243517,04/02/2026,T,0.000
FECHA-AMB,Fecha fin de los ensayos,243517,05/02/2026,T,0.000
FECHA-MI,Fecha comienzo de los ensayos,243517,04/02/2026,T,0.000
FECHA-MI,Fecha fin de los ensayos,243517,09/02/2026,T,0.000
M-013-AC1,Recuento de enterococos intestinales,243517,0,N,0.000
M-016-AC1,Recuento de E. coli,243517,0,N,0.000
M-016-AC1,Recuento de bacterias coliformes,243517,0,N,0.000
M-030-AC1,Recuento C. perfringens (con esporas),243517,0,N,0.000
M-068-AC1,Microorganismos cultivables a 22 °C,243517,<1,N,1.000
M-068-AC1,Microorganismos cultivables a 22 ºC,243517,0.0,K,0.000
M-068-AC1,P1,243517,0,N,0.000
M-068-AC1,P2,243517,0,N,0.000
M-068-AC1,Recuento,243517,0,K,0.000
M-068-AC1,d,243517,0,N,0.000
NA-CI-P,Sodio,243517,8.42,N,8.419
NTRAT-CI-P,Nitratos,243517,1.86,N,1.860
NTRIT-CI-P,Nitritos,243517,<0.15,N,0.000
OXOANIONES,Bromato,243517,<2.5,N,0.000
OXOANIONES,Clorato,243517,0.090,N,0.090
OXOANIONES,Clorito,243517,<0.025,N,0.000
PE-IL-TEMP,Temperatura del agua,243517,10.1,N,10.100
SULFA-CI-P,Sulfatos,243517,18.8,N,18.790
THM-GCMS,Bromodiclorometano,243517,7.2,N,7.200
THM-GCMS,Bromoformo,243517,<5.0,N,0.000
THM-GCMS,Cloroformo,243517,15.9,N,15.912
THM-GCMS,Dibromoclorometano,243517,<5.0,N,3.100
THM-GCMS,Suma Trihalometanos,243517,26.1,N,26.130
WMM-LM-CAM,Cloro combinado residual,243517,0.20,N,0.200
WMM-LM-CAM,Cloro libre residual,243517,0.27,N,0.270
D_PH,pH,243518,7.96,N,7.960
WMM-LM-CAM,Cloro libre residual,243518,0.27,N,0.270
CLORU-CI-P,Cloruros,243518,13.62,N,13.620
D_CONDUCT,Conductividad a 20 ºC,243518,242,N,242.100
D_OXIDABIL,Oxidabilidad,243518,1.04,N,1.040
D_TURBIDEZ,Turbidez,243518,<0.20,N,0.110
FECHA-AMB,Fecha comienzo de los ensayos,243518,04/02/2026,T,0.000
FECHA-AMB,Fecha fin de los ensayos,243518,05/02/2026,T,0.000
FECHA-MI,Fecha comienzo de los ensayos,243518,04/02/2026,T,0.000
FECHA-MI,Fecha fin de los ensayos,243518,09/02/2026,T,0.000
M-013-AC1,Recuento de enterococos intestinales,243518,0,N,0.000
M-016-AC1,Recuento de E. coli,243518,0,N,0.000
M-016-AC1,Recuento de bacterias coliformes,243518,0,N,0.000
M-030-AC1,Recuento C. perfringens (con esporas),243518,0,N,0.000
M-068-AC1,Microorganismos cultivables a 22 °C,243518,<1,N,1.000
M-068-AC1,Microorganismos cultivables a 22 ºC,243518,0.0,K,0.000
M-068-AC1,P1,243518,0,N,0.000
M-068-AC1,P2,243518,0,N,0.000
M-068-AC1,Recuento,243518,0,K,0.000
M-068-AC1,d,243518,0,N,0.000
NA-CI-P,Sodio,243518,8.60,N,8.597
NTRAT-CI-P,Nitratos,243518,1.87,N,1.870
NTRIT-CI-P,Nitritos,243518,<0.15,N,0.000
OXOANIONES,Bromato,243518,<2.5,N,0.000
OXOANIONES,Clorato,243518,0.090,N,0.090
OXOANIONES,Clorito,243518,<0.025,N,0.000
PE-IL-TEMP,Temperatura del agua,243518,10.2,N,10.200
SULFA-CI-P,Sulfatos,243518,18.8,N,18.760
THM-GCMS,Bromodiclorometano,243518,5.6,N,5.600
THM-GCMS,Bromoformo,243518,<5.0,N,0.000
THM-GCMS,Cloroformo,243518,13.2,N,13.158
THM-GCMS,Dibromoclorometano,243518,<5.0,N,3.500
THM-GCMS,Suma Trihalometanos,243518,22.3,N,22.310
WMM-LM-CAM,Cloro combinado residual,243518,0.18,N,0.180
AMONI-CI-P,Amonio,243518,<0.15,N,0.050
WMM-LM-CAM,Cloro combinado residual,243519,0.20,N,0.200
THM-GCMS,Suma Trihalometanos,243519,30.5,N,30.500
AMONI-CI-P,Amonio,243519,<0.15,N,0.050
CLORU-CI-P,Cloruros,243519,13.67,N,13.670
D_CONDUCT,Conductividad a 20 ºC,243519,247,N,247.200
D_OXIDABIL,Oxidabilidad,243519,1.16,N,1.160
D_PH,pH,243519,7.98,N,7.980
D_TURBIDEZ,Turbidez,243519,<0.20,N,0.160
FECHA-AMB,Fecha comienzo de los ensayos,243519,04/02/2026,T,0.000
FECHA-AMB,Fecha fin de los ensayos,243519,05/02/2026,T,0.000
FECHA-MI,Fecha comienzo de los ensayos,243519,04/02/2026,T,0.000
FECHA-MI,Fecha fin de los ensayos,243519,09/02/2026,T,0.000
M-013-AC1,Recuento de enterococos intestinales,243519,0,N,0.000
M-016-AC1,Recuento de E. coli,243519,0,N,0.000
M-016-AC1,Recuento de bacterias coliformes,243519,0,N,0.000
M-030-AC1,Recuento C. perfringens (con esporas),243519,0,N,0.000
M-068-AC1,Microorganismos cultivables a 22 °C,243519,<1,N,1.000
M-068-AC1,Microorganismos cultivables a 22 ºC,243519,0.0,K,0.000
M-068-AC1,P1,243519,0,N,0.000
M-068-AC1,P2,243519,0,N,0.000
M-068-AC1,Recuento,243519,0,K,0.000
M-068-AC1,d,243519,0,N,0.000
NA-CI-P,Sodio,243519,8.49,N,8.490
NTRAT-CI-P,Nitratos,243519,1.85,N,1.850
NTRIT-CI-P,Nitritos,243519,<0.15,N,0.000
OXOANIONES,Bromato,243519,<2.5,N,0.000
OXOANIONES,Clorato,243519,0.090,N,0.090
OXOANIONES,Clorito,243519,<0.025,N,0.000
PE-IL-TEMP,Temperatura del agua,243519,8.3,N,8.300
SULFA-CI-P,Sulfatos,243519,19.1,N,19.090
THM-GCMS,Bromodiclorometano,243519,7.5,N,7.500
THM-GCMS,Bromoformo,243519,<5.0,N,0.000
THM-GCMS,Cloroformo,243519,19.3,N,19.346
THM-GCMS,Dibromoclorometano,243519,<5.0,N,3.700
WMM-LM-CAM,Cloro libre residual,243519,0.13,N,0.130
AMONI-CI-P,Amonio,243520,<0.15,N,0.050
WMM-LM-CAM,Cloro libre residual,243520,0.15,N,0.150
D_CONDUCT,Conductividad a 20 ºC,243520,246,N,246.300
D_OXIDABIL,Oxidabilidad,243520,1.08,N,1.080
D_PH,pH,243520,8.03,N,8.030
D_TURBIDEZ,Turbidez,243520,<0.20,N,0.120
FECHA-AMB,Fecha comienzo de los ensayos,243520,04/02/2026,T,0.000
FECHA-AMB,Fecha fin de los ensayos,243520,05/02/2026,T,0.000
FECHA-MI,Fecha comienzo de los ensayos,243520,04/02/2026,T,0.000
FECHA-MI,Fecha fin de los ensayos,243520,09/02/2026,T,0.000
M-013-AC1,Recuento de enterococos intestinales,243520,0,N,0.000
M-016-AC1,Recuento de E. coli,243520,0,N,0.000
M-016-AC1,Recuento de bacterias coliformes,243520,0,N,0.000
M-030-AC1,Recuento C. perfringens (con esporas),243520,0,N,0.000
M-068-AC1,Microorganismos cultivables a 22 °C,243520,<1,N,1.000
M-068-AC1,Microorganismos cultivables a 22 ºC,243520,0.0,K,0.000
M-068-AC1,P1,243520,0,N,0.000
M-068-AC1,P2,243520,0,N,0.000
M-068-AC1,Recuento,243520,0,K,0.000
M-068-AC1,d,243520,0,N,0.000
NA-CI-P,Sodio,243520,8.41,N,8.407
NTRAT-CI-P,Nitratos,243520,1.85,N,1.850
NTRIT-CI-P,Nitritos,243520,<0.15,N,0.000
OXOANIONES,Bromato,243520,<2.5,N,0.000
OXOANIONES,Clorato,243520,0.090,N,0.090
OXOANIONES,Clorito,243520,<0.025,N,0.000
PE-IL-TEMP,Temperatura del agua,243520,8.5,N,8.500
SULFA-CI-P,Sulfatos,243520,19.1,N,19.050
THM-GCMS,Bromodiclorometano,243520,7.5,N,7.500
THM-GCMS,Bromoformo,243520,<5.0,N,0.000
THM-GCMS,Cloroformo,243520,18.0,N,18.034
THM-GCMS,Dibromoclorometano,243520,<5.0,N,3.200
THM-GCMS,Suma Trihalometanos,243520,28.7,N,28.680
WMM-LM-CAM,Cloro combinado residual,243520,0.16,N,0.160
CLORU-CI-P,Cloruros,243520,13.68,N,13.680
M-068-AC1,P2,243521,0,N,0.000
M-068-AC1,Recuento,243521,0,K,0.000
M-068-AC1,d,243521,0,N,0.000
NA-CI-P,Sodio,243521,8.97,N,8.967
NTRAT-CI-P,Nitratos,243521,1.72,N,1.720
NTRIT-CI-P,Nitritos,243521,<0.15,N,0.000
OXOANIONES,Bromato,243521,<2.5,N,0.000
OXOANIONES,Clorato,243521,0.150,N,0.150
OXOANIONES,Clorito,243521,<0.025,N,0.000
PE-IL-TEMP,Temperatura del agua,243521,8.8,N,8.800
SULFA-CI-P,Sulfatos,243521,19.3,N,19.330
AMONI-CI-P,Amonio,243521,<0.15,N,0.050
CLORU-CI-P,Cloruros,243521,14.27,N,14.270
D_CONDUCT,Conductividad a 20 ºC,243521,255,N,255.100
D_OXIDABIL,Oxidabilidad,243521,1.04,N,1.040
D_PH,pH,243521,8.16,N,8.160
D_TURBIDEZ,Turbidez,243521,<0.20,N,0.110
FECHA-AMB,Fecha comienzo de los ensayos,243521,04/02/2026,T,0.000
FECHA-AMB,Fecha fin de los ensayos,243521,05/02/2026,T,0.000
FECHA-MI,Fecha comienzo de los ensayos,243521,04/02/2026,T,0.000
FECHA-MI,Fecha fin de los ensayos,243521,09/02/2026,T,0.000
M-013-AC1,Recuento de enterococos intestinales,243521,0,N,0.000
M-016-AC1,Recuento de E. coli,243521,0,N,0.000
M-016-AC1,Recuento de bacterias coliformes,243521,0,N,0.000
M-030-AC1,Recuento C. perfringens (con esporas),243521,0,N,0.000
M-068-AC1,Microorganismos cultivables a 22 °C,243521,<1,N,1.000
M-068-AC1,Microorganismos cultivables a 22 ºC,243521,0.0,K,0.000
M-068-AC1,P1,243521,0,N,0.000
THM-GCMS,Bromodiclorometano,243521,9.1,N,9.100
THM-GCMS,Bromoformo,243521,<5.0,N,0.000
THM-GCMS,Cloroformo,243521,25.3,N,25.300
THM-GCMS,Dibromoclorometano,243521,<5.0,N,3.800
THM-GCMS,Suma Trihalometanos,243521,38.2,N,38.180
WMM-LM-CAM,Cloro combinado residual,243521,0.17,N,0.170
WMM-LM-CAM,Cloro libre residual,243521,<0.10,N,0.040
OXOANIONES,Bromato,243522,<2.5,N,0.000
NTRIT-CI-P,Nitritos,243522,<0.15,N,0.000
OXOANIONES,Clorito,243522,<0.025,N,0.000
PE-IL-TEMP,Temperatura del agua,243522,7.5,N,7.500
SULFA-CI-P,Sulfatos,243522,18.9,N,18.910
THM-GCMS,Bromodiclorometano,243522,<5.0,N,0.900
THM-GCMS,Bromoformo,243522,<5.0,N,0.000
THM-GCMS,Cloroformo,243522,18.7,N,18.650
THM-GCMS,Dibromoclorometano,243522,<5.0,N,0.000
THM-GCMS,Suma Trihalometanos,243522,19.5,N,19.510
WMM-LM-CAM,Cloro combinado residual,243522,<0.10,N,0.000
WMM-LM-CAM,Cloro libre residual,243522,<0.10,N,0.000
AMONI-CI-P,Amonio,243522,<0.15,N,0.050
CLORU-CI-P,Cloruros,243522,13.96,N,13.960
D_CONDUCT,Conductividad a 20 ºC,243522,253,N,252.500
D_OXIDABIL,Oxidabilidad,243522,0.60,N,0.600
D_PH,pH,243522,8.63,N,8.630
D_TURBIDEZ,Turbidez,243522,<0.20,N,0.110
FECHA-AMB,Fecha comienzo de los ensayos,243522,04/02/2026,T,0.000
FECHA-AMB,Fecha fin de los ensayos,243522,05/02/2026,T,0.000
FECHA-MI,Fecha comienzo de los ensayos,243522,04/02/2026,T,0.000
FECHA-MI,Fecha fin de los ensayos,243522,6/02/2026,T,0.000
M-013-AC1,Recuento de enterococos intestinales,243522,0,N,0.000
M-016-AC1,Recuento de E. coli,243522,0,N,0.000
M-016-AC1,Recuento de bacterias coliformes,243522,0,N,0.000
M-030-AC1,Recuento C. perfringens (con esporas),243522,0,N,0.000
NA-CI-P,Sodio,243522,8.79,N,8.786
NTRAT-CI-P,Nitratos,243522,1.36,N,1.360
OXOANIONES,Clorato,243522,0.120,N,0.120
BIOCIDA,Biocida neutralizante,243523,tiosulfato sódico,T,0.000
BIOCIDA,Biocida nombre,243523,hipoclorito sódico,T,0.000
ENVASE,Envase,243523,Vidrio 500ml,O,0.000
FECHA-MI,Fecha comienzo de los ensayos,243523,05/02/2026,T,0.000
PE-IL-TEMP,Temperatura del agua,243523,45.8,N,45.800
M-021,Recuento,243523,>22726,N,22726.000
M-021,Recuento de Legionella pneumophila,243523,>2.3E+04,N,23000.000
M-021,Recuento transformado,243523,2.3E+04,K,23000.000
PE-IL-CL,Cloro libre,243523,0.0,N,0.000
FECHA-MI,Fecha fin de los ensayos,243523,12/02/2026,T,0.000
BIOCIDA,Biocida neutralizante,243524,tiosulfato sódico,T,0.000
BIOCIDA,Biocida nombre,243524,hipoclorito sódico,T,0.000
ENVASE,Envase,243524,Vidrio 500ml,O,0.000
FECHA-MI,Fecha comienzo de los ensayos,243524,05/02/2026,T,0.000
PE-IL-TEMP,Temperatura del agua,243524,46.8,N,46.800
M-021,Recuento,243524,123,N,123.000
M-021,Recuento de Legionella pneumophila,243524,120,N,120.000
M-021,Recuento transformado,243524,1.2E+02,K,120.000
PE-IL-CL,Cloro libre,243524,0.0,N,0.000
FECHA-MI,Fecha fin de los ensayos,243524,12/02/2026,T,0.000
BIOCIDA,Biocida neutralizante,243525,tiiosulfato sódico,T,0.000
BIOCIDA,Biocida nombre,243525,hipoclorito sódico,T,0.000
ENVASE,Envase,243525,Vidrio 500ml,O,0.000
FECHA-MI,Fecha comienzo de los ensayos,243525,05/02/2026,T,0.000
PE-IL-TEMP,Temperatura del agua,243525,58.5,N,58.500
M-021,Recuento,243525,<10,N,10.000
M-021,Recuento de Legionella pneumophila,243525,<10,N,10.000
M-021,Recuento transformado,243525,1.0E+01,K,10.000
PE-IL-CL,Cloro libre,243525,0.0,N,0.000
FECHA-MI,Fecha fin de los ensayos,243525,12/02/2026,T,0.000
BIOCIDA,Biocida neutralizante,243526,Tiosulfato sódico,T,0.000
BIOCIDA,Biocida nombre,243526,Hipoclorito sódico,T,0.000
ENVASE,Envase,243526,Vidrio 500ml,O,0.000
FECHA-MI,Fecha comienzo de los ensayos,243526,05/02/2026,T,0.000
PE-IL-TEMP,Temperatura del agua,243526,50.8,N,50.800
M-021,Recuento,243526,>22726,N,22726.000
M-021,Recuento de Legionella pneumophila,243526,>2.3E+04,N,23000.000
M-021,Recuento transformado,243526,2.3E+04,K,23000.000
PE-IL-CL,Cloro libre,243526,0.0,N,0.000
FECHA-MI,Fecha fin de los ensayos,243526,12/02/2026,T,0.000
